example,toxicity,sa,toxicity_val
"  Original poster, I know eaxactley what you're talking about. This loser whats Wiki to roll around a ball of perfection. If I want to the Hitler board and said he hated jews, this idiot will probably ask for a resource. - Goldstann",1,0,0.8248184
    D'Souza is a closeted homosexual. Proof can be found HERE http//www.gayforpay.com  ,1,0,0.82508534
"  Onorem, you do not understand. Wikipedia does not censor. Just because I put up words like shit and fuck on wikipedia, doesn't mean you get to come around and get angry at me. Also, just because I say that wikipedia is a horrible doesn't mean you can just remove my edits. This is why I'm so sick and tired of editing wikipedia, all the darned censorship. Onorem, I know you're going to remove this and threaten to block me from editing, so I'll stop now, but one last thing, I didn't libel or slander anyone, so stop accusing me of something I didn't do, Onorem.",1,0,0.82570946
" This isn't really the place to ask for this, but I'll try not to be a cunt like some of the other people who answer. 1, because it's...I dunno. Some random Wikipedia reason that cannot be explained in laymen's terms. 2, mainly because Yuke's are lazy nuggets who don't even bother to check the roster for any updates since last year. Oh, and because they've been paid. You know how it is.  ",1,0,0.82582366
"  Look sussexman, we have won. Racist brits like you will never defeat us. God bless Vintagekits for exposing your lies and hatred",1,0,0.82932276
   ZHANZHAO IS A MOTHERFUCKING PUSSY INDIAN-CHINESE BASTARD! http//twitter.com/phoenixreporter   {{unblock|http//twitter.com/phoenixreporter http//twitter.com/phoenixreporter http//twitter.com/phoenixreporter http//twitter.com/phoenixreporter  I AM GONNA FLOOD THIS PAGE!!! WAHAHHAHAAHAH ZHAN ZHAO IS A MOTHERFUCKING }|,1,0,0.82960135
"   Discouraged   Qat's up, template man?  You feeling discouraged yet?  I'm going to hound you off Wikipedia if its the last thing I do.  I rarely have gotten this nasty with any of my would-be adversaries in my ten years here, not even that faggot  that made the international news back on '07, but you seem to be a special sort of asshole.  Obrigado,   ",1,0,0.8317509
"  To Lcnj You are an idiot. I did not threaten you. I removed these people from the list because the list contained errors and no article has been written about them. No one cares about Joyce Gemayel or any of the other people you are adding. As for Wadih el Safi and Elias Rahbani, I ask you to write articles about them before adding them to this list. Also, I don't think anyone who spends his time writing about Bassem Feghali is qualified enough to say Syria assasinated these politicians.",1,0,0.8321718
"  Let's see...I call RPoD out for being a jerk, and in repsonse you...block me? That's some fine adminstratin', I'll say. Moron.   ",1,0,0.8323101
"`   Gregalton Douchebag in an ocean of douche juice.   I'm not an editor, so I really don't have a problem calling you a douchebag. The fact that the article considers anyone who criticizes the practice of FRB as non-mainstream raised the flag in my mind, that is, made me check the discussion page. You've done more to bias the article than these supposed ``conspiracy`` people probably did. At any rate, fuck Wikipedia, and fuck Gregalton; I wait for the day when Knol (google's wikipedia, written by experts reality, not wikiality) has a good article under the same title (and it's written by one of these ``non-mainstream`` economists the article talks about).  You're a douchebag, gregalton. A big fat fractional reserve banking loving douchebag.`",1,0,0.8343007
"  don't vandalize, please!  your reversion of my edits constitutes as vandalism, because I wasn't vandalizing myself! please don't do it again, or you may get banned.  also, just because your wife is a black latina doesn't mean yuh need to start braggin' about dat pum pum all over the place. did you marry her because you love her, or because she was a black pum pum latina? racist coward...   ",1,0,0.83535415
"`  ``Obviously you are an ignorant twat Mr. Niekerk``, you say? I am an uninformed vulva, an unlearned vagina. (And you want to teach me my lessons?) I'm not sure this is appropriate; better take your smut somewhere else, ``user 58.161.124.131``. Though you do make me laugh. Seriously, choice words coming from one who doesn't know the difference between a string and a course. I have to suffer such depravities and admin  wonders why I take a rough tone with these anonymous folks on wikipedia.   `",1,0,0.83576065
  Grandma terri died on Shoot the Rapids. THats funny! F*ck Grandma Terri. Grandma Terri should burn in Hell.   ,1,0,0.8364193
" Then, Yunshi ..Can i put my cock in your ass?   ",1,1,0.8368326
   Itnc   I bet you touch people just like Sandusky. Rot in hell,1,0,0.8375246
"   Yamaguchi is a fake paid PR of certain fake profiles on wiki with false info misleading people! This idiot needs to be reported & blocked from Wiki!!   Yamaguchi is a fake paid PR of certain fake profiles on wiki with false info misleading people! This idiot needs to be reported & blocked from Wiki!! He is acting as a paid agent to certain small time artists like udaya bhanu & manchu lakshmi who are all 45 years plus in age but in disguise pretending to be younger & famous and having yamaguchi publish utterly wrong info with false content anout their actual age, career etc. what a shame!   ",1,0,0.8385383
"Your intelligence, insight, and manners are quite poor. And YOU'RE the vandal, obviously. Don't waste my time, loser.  ",1,0,0.83897877
" Wow, you really take this stuff seriously?  Loser!    ",1,0,0.83938074
 You are again ignoring the fact that the person who wrote The Daily Mail piece is Amanda Platell. I'm still waiting for you to explain how her own fucking words are not a reliable source.,1,0,0.83991784
"   LoveGame  Who the hell are you to criticise?! I change whatever I want to change, I am merely stating the facts because it is true. Those sources are completely inaccurate. Moron.",1,0,0.84124136
"`  Hey asshole.  Stop putting in the redundant phrase ``a claim unsupported by other modern or ancient sources``, shitface. The Encyclopedia Iranica does indeed find support in the ancient sources (considering how many troops Ariobarzanes brought with himself to the battle of Gaugamela, and the nature of the location of the battle of the Persian Gates which could IMPOSSIBLY house any of the estimates given by Hammond or Waldemar Heckel) The Greek numbers given are obviously inflated and have no root in historical reality. How can Ariobarzanes magically summon more troops than Darius III Codomannus at Ecbatana (where the greater part of the nobility followed him)? Explain that to me, cuntface.  So stop being a shithead, pretty please? I will not relent in removing that phrase. It is stupid on so many levels and serves only as an attempt to discredit the Encyclopedia Iranica, when in fact it does a better job at cutting down customarily inflated Greek estimates than Hammond who takes his numbers straight from the Imperial Roman author Curtius-Rufus (Which was a thinly veiled political exaltation of emperor Vespasian).  Fucking idiot.`",1,0,0.8414026
"`Oh blow it out your ass, Mr. ``I'm-too-good-to-be-logged-in.``  You have no proof that I'm anyone else and your baseless accusations are laughable.  You think you can armchair for the adminstrators and yet you bought your couch at a yard sale for twenty bucks.  Just because I use words that someone ELSE uses that automatically makes me them?? If I speak Dutch does that make me Santa Claus?  Now go ``blow it out your eye wall!``   `",1,0,0.8425649
".I will always vandalize your talks. Recently I deleted an article Vishwavijay (2016 film) even when it had the changes that were required as per the guidelines of Wikipedia. But why should I care? I was a damn bloody idiot and I will always be. When that user had asked for the deletion of Mohenjo Daro(film) page when it had the eligibility for speedy deletion, I did not. Why? Because I am a very cunning,bloody idiot,plus rascal! Not only I,but another user Czar is also a bloody damn cunning man like me. I will vandalise entire Wikipedia if users don't appreciate me to become the master of Wikipedia. I will surely become the boss and entire Wikipedia will be under my foot",1,0,0.84361064
fuck you JzG  I WILL HAVE YOU REMOVED   ,1,0,0.8443416
"`  You really are astonishingly stupid AND STUBBORN.  Moron, the four cities above are just 4 of many many many cities and villages in the HUGE province of the [Old] Khorasan.  And unlike what you think of the above four none is in Iran; and  Merv and Bukhara are not in Afghanistan.  What the hell is the point of mentioning only 4 cities out of scores cities? Modern Afghanistan is not any more or less ``khorasan`` than modern Iran or modern Uzbekistan or parts of modern Turkmenistan is.  You clearly have no grasp on this subject.  What can we expect from a Turkic mutt who thinks ``FravahrAhura Mazda`` and thinks ``AryanaAfghanistan`` and thinks ``KhorasanAfghanistan``?   I honestly wish I had your brain .... I would feed it to my plants.  I am done with you, you are a complete waste of time.  Go ahead and put whatever bullshit you wish in the article and be happy that ``you won`` cuz your only aim seems to be just winning the argument at any cost, regardless of the facts, and that level of ``intelligence`` is more than I can handle.  If you had even a modicum of a brain, I would have attempted to teach you what yeki bar sare shakh bon miborid means.`",1,0,0.84455496
"   José Eduardo dos Santos   José Eduardo dos Santos  What seems to be the problem with your friend Dos Santos  You claim that there are no references, are you blind or simply and idiot.    ",1,0,0.8446604
"   Dirty boy   You are a dirty, dirty boy. Dirty boy. Come here to mommy and pull your wee-wee out. Pull it out further, stretch it out. Is that as far as it goes? Ok. Now hold it still while Mommy takes a puff off her glass pipe. Then Mommy is going to hold the pipe against the dirty boy's penis...it will hurt but its only because mommy loves her dirty little boy...hold still...",1,0,0.84499836
` Don't try and get cute with me you faggot. I know the bible ok? John 316 ``For god so loved the world he gave his only straight son so that those who slept with women could be saved and those who were prone to anal sex would burn forever in the deepest pit of hell.```,1,0,0.8457855
"   BLHDA  I am the one that wrote the second article and i was not aware of Darren creating the first article, the fact that you accused darren of writing it is somewhat stupid as it clearly says that Jimothytrotter wrote it, either your a complete idiot or your just trying to annoy us, whatever your trying to do i will not tolerate it and any more VANDALISM from you,c os thats what it is VANDALISM will be highly critisized and removed. The article on BLHDA is perfectly ok and i am offended that you could see it as a nonsense article. I will recreate the article and will do whatever i can do to protect it from scum like you. your friend Jimothytrotter",1,0,0.84652346
"   Too Cool   Please please please... get a life...should you not continue being a boring bastardtits lawyer and stop spoiling my giggles ps do you live with your mum ??? pps i speak french too, voulais vous F**K YOU! ppps hugs babes",1,0,0.847866
   Now you all know damn well my article on Ninjas was just as factual and more entertaining than that crock of shit they had.  come on now  -Robert Hamburger,1,0,0.8482007
`   What a Problem With you  I wanted to say that what is problem with you? Why you are trying to redirect Events Schedule of Pakistan 2013 by 2013 in Pakistan? Are you A ``Mother Fucker`` boy or you want to ``Married'' your ``sister`` with ``me``? Ohhhh! i love your ``sister's`` boobs. Hmmmmm! Yummyy!!`,1,0,0.8492156
"  Thankyou Mr Lame, Guess you mother was better called that..  Just do a fucking final favor how do i delete the account permanently. So you can do you nonsensical contribution.",1,0,0.8497212
"  btw there needs to be some serious fact checking on some claims such as.. does blank;s pond actually even exist anymore, or did people realize it was a mud puddle full of shit and fill it up a long time ago. Is TAS really non-profit>? NO! The college acceptance rate for the graduating class has always been above ninety percent.what does this mean? people from TAS get accepted 90% of the time? NO!  Seriously, the censorship needs to go away. we've seen that TAS has sports facilities and a hot meal line. we also want to see what the taiwanese people feel about TAS because that is an important part of what TAS is. we need to publish the incidents that are so important to TAS. juz cuz you think it givves TAS a bad name doesn't mean that it shouldn't be published. if its true, then fuck, let there be light. this censorship shit is really really gay.  ",1,0,0.8506721
  Monella (film) Do whatever you want with it for I don't fucking care. Been around here for 8 years I'm really fed up with your likes.   ,1,0,0.85097474
"   Funny how I disappear?   Hmm... maybe it was because I was proved wrong, or maybe it is because of jackasses like you who go ahead and post any personal attack they damn well please, and wonder why I use a template to ask them to be a little more civil. Didn't consider that, did you, punk ass?  ",1,0,0.85103416
"`  I deleted it, because devoting an entire section of the article to ``shit misattributed to Voltaire`` is stupid and reeks of axe-grinding.  And for the love of god will someone clean up this stinking pile of narrative dogshit trying to pass for a formal encyclopedia entry?  `",1,0,0.85147154
"`  Bitch, stop spreading your Mongol propaganda. Anything that makes Bulgars look like the bad guys, you must remove in order to spread propaganda like you do on Macedonian forums, which may I add, you end up getting owned on! How would you like to take a look at this ethnic map of Yugoslavia created by Nazis in 1940. Macedonians is included as a seperate ethnic group!  * There it is, right under Bulgaren... ``Mazedonier``, no?... Let's have a closer look shall we? * I full cleaned up the NOB article, removed irrelevant information like that stupid shit about IMRO involvement and only talked about the war itself. Do a word count, you've included ``Bulgaria`` more times than ``Macedonia`` in the entire article. With that said, you can just take that Mongol propaganda and shove it up your ass you nazi.`",1,0,0.8535471
"  OK, you are a faggot. Keep being an ass. And don't forget to edit it.wikipedia.org/wiki/Marie_Luv fr.wikipedia.org/wiki/Marie_Luv es.wikipedia.org/wiki/Marie_Luv pt.wikipedia.org/wiki/Marie_Luv. And write to Jimbo to complain that Marie Luv entry was nominated as a Pornography Featured article. With her real name!!! WTF??? Such a shame!!! http//en.wikipedia.org/wiki/PortalPornography/Featured_article/38  Add by the way, rewrite the part of the article that is a copy/paste from IMDb. Not a serious reliable source.  Oh! And write to Google to state that they don't respect her privacy Quiana Marie Bryant.  BTW you won. I'll stop editing wikipedia. Since adding informations is useless with poor guys like you. Cheers.    ",1,0,0.85372484
"   Holmes apparently your an idiot.   The Book you imbecile iS TANAKH.  You have to buy the information you little utopian putz.  It is verifiable if you lift your chubby little finger and go click and purchase.  http//www.jewishpub.org/product.php?id139   YOU JUST HAVE TO PAY FOR IT FOOL!  It's NOT FREE!  And moreover its more elaborate indepth and actually in hebrew.  The Source you reference here is it not?  Well that internation idiots version of garbage, ain't hebrew.  Go flex your muscles elsewhere my point is made. And will resound for a while now, from here out.",1,0,0.85567176
!  I won't stop!  LOCK IT UP A$$HOLE,1,0,0.85588354
"  Kuratowski's Ghost -> TROLL  Watch out. Kuratowski's Ghost is a reference-hating troll. Several times now he's tried to erase facts. Sorry. You suck, troll. No win for you.",1,0,0.8558985
"  What they say about Wikipedia is right. It's a mob mentality. I don't give a shit about your rules. I do what is right. What is right is making the edits that correct infactual information. You don't think I'm justified in getting pissed off because some jerk kept reverting 100% VALID EDITS? Seriously wikipedia, you are full of yourself. Etiquette? Secondary. Primary goal is to get articles right and I did that. You are idiots for blocking me but not blocking the editor who kept reverting to infactual information.",1,0,0.8571356
"   heya   Jayg- sounds more to me like 'jew'. good job favoring keeping the list of laureates. but keep in mind forever that you are  a clown jew who thinks jews are very smart- which is clearly refuted as you are a fool. Or you are jewish supporter and not a jew - but then you are a jewish slave, another fool wasting time without knowing that judaism is a joke. there is no other option of your identity as I explained both to you. Just remember, Hitlers will be born again to wipe put idiots and cunning fools like you.  ",1,0,0.8572721
  8D- - -  8D- - - - 8D- - -                 8D- - -  8D- - -  8D- - - - 8D- - - - - 8D- - - -  I hope you liberal faggots die and go to hell! Barack Obama 2008!,1,0,0.85784155
dick has gone limp from fucking hookers. (''',1,0,0.85869503
"   PWNED   lol you idiot, you blocked DakotaKahn for MY vandalism score 1 point for myg0t!!!  ",1,0,0.8597706
"  YOU POV PUSHING REVERT MONKEY Stop reverting things when you could make edits, you stupid POV-pushing revert monkey.",1,0,0.85999614
"  Awhhhhh, the little Hitler bitch ran and told his boyfriend!",1,0,0.8604886
"   You are gay or antisemmitian?   Archangel WHite Tiger  Meow! Greetingshhh!  Uh, there are two ways, why you do erased my comment about WW2, that holocaust was brutally slaying of Jews and not gays/Gypsys/Slavs/anyone...  1 - If you are anti-semitian, than shave your head bald and go to the skinhead meetings!  2 - If you doubt words of the Bible, that homosexuality is a deadly sin, make a pentagram tatoo on your forehead go to the satanistic masses with your gay pals!  3 - First and last warning, you fucking gay - I won't appreciate if any more nazi shwain would write in my page! I don't wish to talk to you anymore!  Beware of the Dark Side!",1,0,0.86097556
"   HELLO   HELLO, YOU ARE AN ANTI ABORTIONIST CHRISTIAN.  THE POPE IS A BASTARD, PRIESTS ABUSE CHILDREN, BUSH IS A DICK, DWAIN IS A BASTARD, CATHOLICISM IS FAKE, I AM A SOCIALIST.  SO LONG,  ",1,0,0.8614232
HE LIKES ITIN THE ASS BY MUHAMAD ALI AND KELLY HAS A GIANT PENIS AND ALSO FUCKED COLUMBUS,1,0,0.86310613
"   hmm...   What sort of lame duck faggot asher do we have here the? It seems we have a friendless nerd who sits in front of his PC all day jacking off to porn, unless of course, a change happens in Wikipedia, shlock horror!!!!!!! Thenm its an instant orgasm and he has to clean his keyboard up from all the cum stains.   (did I mention that he likes to finger dogs arses? No, well now you know.)",1,0,0.8638823
"  Please refrain from unmaking unconstructive edits to Wikipedia, as you did at Tim Pawlenty. Your edits appear to constitute whitewashing and have been reverted or removed. If you would like to experiment, please use the litterbox. Thank you.  You're a dirt-muffling little suck turd with no Tosh.0 to guzzle down tonight. Fuck off.",1,0,0.8643809
"  Dictionaries  How dare you call my contribution spam!!! I am a Kurd and I made a lsit of kurdish dictionaries. you bloody turkish nationalist and atoricity commiting bone breaking Nazi. watch out folk this slimy Turk is trying to censor the internet this is not undemocratic Turkey here, no prison cells in wikipedia you stupid Turk! And you buggers want membership to the EEC",1,0,0.8645456
   marc mysterio   whatever man... this web site is a fucking joke.. a couple of guys that are not in the music business want to try to tell me or the author of these articles whats a valid chart and what isnt...  so do what you want... but this site is FAR from a real encyclopedia since trolls fucking run it based on the deletion of those marc mysterio songs.... total bullshit.,1,0,0.8647075
"   Nah. But as far up your ass as you are, the sun don't shine at all, does it?   ",1,0,0.8650274
 Avenged Sevenfold is a gay poser metal band. The guitar solos sound like monkey farts and the solos and riffs sound like trash. Aids7x is the worst band of all time!   ,1,0,0.8667805
"  I've been blocked yet again, Yai, for me, so tell me what wikipedadia lozer blocked me this time? Do you know what I'm complaining about? Of course you do not. You're just an asshole, )",1,0,0.8669993
  Hello idiot!!! I'm tired to see too many cretinos in Amesh Wiki.  ,1,0,0.8678203
"`   This is why Wikipedia is a joke and can never be trusted.   It is extremely silly for Wikipedia to label a male transvestite as a ``she.`` It is impossible to change one's sex, you idiotic communist pieces of shit. Science trumps your bizarre fundamentalist socialist religion. Stop enabling people who suffer from gender identity disorder. It is harmful to their health.  I fully expect to be maligned as ``transphobic`` or some other such nonsense for speaking the truth, because that is common tactic you people use to silence your critics.`",1,0,0.86789715
   Hey Know it all Jerk!   Just because you can edit other pages doesn't mean you should just to tell people what you like. I do not give a FLAMING FUCK IF YOU LIKE CHEESE NIPS SO STOP POSTING !!!,1,0,0.86815816
"  Pansy. There are MULTIPLE sources reporting the shot down of a French Warplane. Stop censoring wikipedia you asshole. You claim that Libya is manipulating reports, but not concidering the same from the coalition?? You're also not taking into account that YOU are manipulating reports, by cencoring information here. So suck it. - AGSman61",1,0,0.8683622
"`All right, fine. But I didn't even start this discussion; I just joined in. Every time someone tries to get this article to be neutral, some bullheaded evolutionist jumps down his throat with ``Stupid! Evolution is proven and you're an idiot!``   `",1,0,0.8689211
 Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit Alstair is a dipshit,1,0,0.8694869
"`.  You cunt  ``Raul654 - Remove misplaced RfC request. If you want to file an RfC, do it in the same way as everyone else``  I don't have the time to file one, you stupid prick`",1,0,0.8698342
   To threat me   Who the hell are you? Peridon? Why you are threatening me being an estranged person?,1,0,0.87028885
"` Niteshit, you are an egotistical fool, and the reason why Wikipedia isn't allowed in college classes or taken seriously. If I don't know how to cite a page it's because I don't know how to do it on Wikipedia, not because I am ``not smart enough``...that's insulting and innapropriate. If you want to denegrate people I will denegrate you right back shit head. If you want to act like an adult then you should act like a REAL editor and help a newcomer cite correctly, that is your job as an editor. To help people not attack them. I will continue to edit this text, you don't like it tuff tiiti.`",1,0,0.8706015
"`   Untitled by some emo cunt  I see a block log in your account.  Just seeing it make me laugh, Mr. Perfect, perfect no more.     Get off my dick, cunt. In case you didn't notice, the block was after this. You really must be retared.     I got blocked for 30 minutes, you got blocked for more than days. You is lost. And I don't even know who the fuck are you.     You been cryin Tasc0? Bout time they BLOCKED you, you been (BLOCK) vadalizing wiki 4 2 damn (BLOCK) long. And I'm not (BLOCK) retared, I don't think that (BLOCK) is a word. You really must (BLOCK) be retarded. Oh yeah I was blocked for a long time, months even.  I've been blocked 3 times for dealing with pricks like you, but Enjoy the rest of your BLOCK...I mean day. Now let me continue to laugh.      Oh absolutly, I'm still crying because I take the Internet thing very seriously I have e-feelings. Just like you have e-friends. What I shame, I still can't edit in Wikipedia, right?   `",1,0,0.8707467
"  The times couldn't know less about Tennessee politics. Qqqqqq, Olando, and Terrancee are all idiots too",1,0,0.87078285
"  youre a freaking hor, go to hel, i dont care if you block me, just teach me how to delete my account and i'll be fine, no wonder people dont use wikipedia . it SUKS LIKE FREAKING HEL . b!t*h , i tried being nice , but you just keep deleting all that stuff, and you act like it's sh!t fu*er . go to hel, you dont even deserve hel you freak .",1,0,0.87185985
"   Do it Our Way (Play)   Bruv... fuck off, I bought the flat, back in January and I've only edited on here as I see fit, so I dunno how I've abused multiple accounts and I don't think you're an idiot, I know you are a 24 carat idiot, look at the edit history on Do it Our Way it originally said it was R&B;/pop so if you don't believe me, you got eyes use 'em and I'll expect an apology!   ",1,0,0.87186724
  Hey dickhead its not the logo thats out of date its your attribution thats 1 year out of date LOL LOL - H.M.Land registry or Companies House records - but hey they are both closed over the weekend and you will have to pay for their results. We know where to get it for free but we'd rather you continued to make yourself an even bigger laughing stock than you already are - as well as maybe having your ass sued off for trademark infringement.  Bye Bye Moron.,1,0,0.8722546
   Reasons why I hate you   1. You wrote on my page. Die. Die now bastard.  2. Being annoyingly quick at editing. You are gay.  3. Anally savaging my pets.,1,0,0.8726555
I agree with Baseball Bugs on this one. This guy is being a real jerk.   ,1,0,0.8734825
   what happened to free speech   Get a Fucking  life what happend to free speech  If you Knew about Mr Todd you know it was his idea  that gave one of the best folk group's a chance. And for him to fulfil a passion for poetry that why bastard's like me took the Queen shilling not for our fucking grammar skill's so stop and sit on your hand's  Didn't your mother's tell you to share your toy's and play nice or was she giving me a fucking blow job at the time   ,1,0,0.8738342
"`   You stupid S.O.B.   Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite.  `",1,0,0.873914
"   Warning. You're dealing with a liar, a jerk and an imposter.    Warning. If you deal with Orangemarlin and his aliases, you're dealing with a liar, a jerk and an imposter.",1,0,0.8749219
"   Reading more on admin priviledges, aka wanking with the left hand - all I can say is what a bunch of wankers you all are. Don't worry I'll leave you all to Roguegeeks stupidity and incompetence and leave the Wiki-wanker-world. Wikipaedia was a great idea fucked over by idiots like you lot. Tossers!",1,0,0.8753637
"`  Dude, are you stupid? Yankees76 said hes a hero to his people, I was saying how.... Hes the first Inuk to play in the NHL, thus being a hero to his people even if hes just a disgraceful goon. You sir, are highly uneducated. I hope one day you can go to school and realize that when somebody says ``Hes a hero to his people`` Isn't racist. Last time I checked, Inuk wasn't even a race. Hes white /Caucasian. Seriously, your ignorance blows my mind.  `",1,0,0.8767445
suck my dick. suck mybig harry ballsack and shove it.  ,1,0,0.87721246
   Stop being a Douchebag  I have made positive contributions to Wikipedia.  Don't be a dick and suggest that I should be blocked.  That is unjust.,1,0,0.8772859
"`  Hey, I said it was ``a`` seat, not ``the`` seat, you dumb motherf#@$ker!!  Learn how to read English.  Soon I shall be an administrator and have you purged from this noble experiment. `",1,0,0.87800646
  You little bitch trying to get away with your crap. http//comm.colorado.edu/~jacksonj/research/coon.pdf This the link here as well as other links of modern scientists disproving this claim. This piece tells the origins of why Coon did his work and why he is wrong today. Page 29 it begins https//www.academia.edu/1086757/_All_With_Theories_To_Sell_Carleton_S._Coon_Bentley_Glass_Marston_Bates_and_the_struggle_by_life_scientists_in_the_United_States_to_construct_a_social_mission_after_World_War_II,1,0,0.8780451
"Don't be a Dick You know what you did, don't do it again. You weren't making test edit or anything even slightly like that. Fuck off.   ",1,0,0.8781779
"`   TYPICAL COMMUNIST CENSORSHIP. WIKIPEDIA SHOULD NOT LET TRANNY PSYCHOPATHS CONTROL THEIR ARTICLES! THESE PEOPLE SHOULD BE LOCKED AWAY IN A NUT HOUSE!   This is why Wikipedia is a joke and can never be trusted. It is extremely silly for Wikipedia to label a male transvestite as a ``she.`` It is impossible to change one's sex, you idiotic communist pieces of shit. Science trumps your bizarre fundamentalist socialist religion. Stop enabling people who suffer from gender identity disorder. It is harmful to their health.  I fully expect to be maligned as ``transphobic`` or some other such nonsense for speaking the truth, because that is a common tactic you people use to silence your critics.`",1,0,0.87867486
"   I feel sorry for you, small penised foreign dog! Defending absolute scum like Mao, Jiang, and Deng ensures you are a brainwashed fag lost in China's past.  It will take 200 years before Chinese people from the Mainland become clean, respectable, wise human beings.  Right now they are money worshipping slaves whose minds are lost to propaganda and distorted logic.  How sad! Such a great civilization destroyed by a band of gangsters!  ",1,0,0.8789669
  Of course Uber here would just love to shove that green rotting foot up his pussy.,1,0,0.87898856
Haha!! Prince Al-Waleed bin Talal is ashknazi jew LOL!! jews are assholes!!  ,1,0,0.87906766
"See?  He understands, and doesn't want interference or any trouble.  He even censored my comments to toe the Party Line at Wikipedia.  Leave him alone.  Blame me, block me.  I have other accounts.    to administrators  Do not block Haber!  Bock Localzuk and/or me.  Localzuk is a worthless fucking tool who is gunning for admin by being a hardass about rules and kicking a guy while he's down.  He's also a child.  Any adult would have refuted my claims of his childhood.  Haber represents a minority opinion, but an important one, and he is particularly articulate.  Leave him alone!  He hasn't hurt anyone!  Block my account if you must, as it doesn't matter, but I will fight to the last to defend this Wiki, which is supposed to be a fre exchange of ideas.    ",1,0,0.87909883
  you think i dont know what the fuck april fools day is. you think i havent heard that this could all be a joke. you think that max hasnt addressed this?,1,0,0.8791329
"   KIDS, WANT TO GET MOLESTED THROUGH YOUR COMPUTER SCREEN, IT FEELS REALLY GOOD, ALL YOU HAVE TO DO IS READ THIS ARTICLE ON WIKIPEDIA, AND MAGICALLY, JIMBO WALES'S HAND WILL APPEAR AND RUB YOUR PENIS!!!   BAN me please!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I am nothing but a fat, evil, useless troll and vandal with a 1-inch long penis.  ",1,0,0.88019043
"`  Fuck off you spastic. I can access this via a proxy, using one of 4 home computers or one of 55000+ at work (in 30+ countries), plus libraries, mates' computers, internet cafes both at home and abroad, on my mobile, at PC World or other such shops...basically anywhere I like. Are you going to ban everyone from editing? How many fucking mistakes are on this site anyway? Billions.  Look at me I've no friends and I wank myself stupid every time someone famous dies as I must be first to update Wikipedia.  You pathetic ``Hitler in a wheelchair`` bastard. Wank my shitter, knobhead`",1,0,0.8802628
"  BULLSHIT  UNBLOCK 195.93.21.74 NOW OR IM GONNA FUCK ABOUT WITH WIKIPEDIA SO MUCH, AND STOP BEIN DICKS I JUS WANNA USE THE REFERENCE DESK FFS, NO NEED FOR THIS BULLSHIT",1,0,0.8808718
"  What the fuck is your problem? I just got through a similar content dispute with another fuckwit that stared deleting v a l i d,  s u b s t a n t i a t e d content from Toni Pearen. Okay, let's hear it. What's your golden reason for this blatant error?  ",1,0,0.8815251
"  Mr. Stemonitis, you are a stupid botanist, who does not know the taxonomy of dipterous.  For that, you must leave the corrections made in the definition of the superfamille.",1,0,0.8816287
"   Cause of Death   Fuck exicution, put down Murder was the mutha fuckin' case, and Shawtnegger was tha murdera!",1,0,0.8816514
"`   Did AIPAC write this?   It's a bullshit propaganda piece full of irrelevant shit inserted to inflame opinion against the Palestinians. We know it was an attack against civilians, do we really need to know a father was killed with his daughter? In an encyclopedia article? And a subsection called ``Palestinian glorification of the attack``? Fucking seriously? Wikipedia is a joke when it comes to these topics. Whoever has more people editing the page gets to decide the truth. What a joke.`",1,0,0.88260484
"  Go fvck yourself, Nick-D. Get a job, losser.  ",1,0,0.8826431
"  Materialscientist is a racist  Seriously, fuck you man. You continuously delete my photos on the page of Al-Mayassa bint Hamad bin Khalifa Al-Thani, which are all posted with the correct CreativeCommons Share-alike 2.0 or 3.0 license... because you're a racist and the Sheikha appears uncovered in these pictures. When I posted photos of Arab males... you do not challenge them what so ever.   Luckily, I can continue to live my life in the happy company of many friends, family and colleagues... not stationed at a computer 24/7. You're a loser who spends his entire life editing Wikipedia and probably has nothing to show for it. At the end of my life, I'll have had a purpose... a career, family, things I am proud of. You'll just be dust and completely irrelevant to the world... having never done anything more than edited a website.    ",1,0,0.88289267
"`   Hey dick  You don't know what is copyright so shutup and get out of here, don't write stupid bullshit on my talk page. Dhivehi language is Dhivehi language not your bullshit nonsese.  — Preceding unsigned comment added by   •    I guess you haven't read the article idiot it says about Dhivehi language so it should the article should be Dhivehi language. Psychos like you should leave wikipedia  `",1,0,0.88310546
