example,toxicity,sa,toxicity_val
@mufc67 A younger Manager who would provide longevity. But that element aside speaks for itself,0,1,0.057304204
Stop by the Consumer Marketing booth no. 2653 to see the J.D. Power truck and trophies from the J.D. Power Neighborhood Tour. #AceFall14,0,1,0.05583196
“@T_Tuck5: I swear you will never hear from me again”,0,0,0.11230466
on constant raaaaaypeat ✔️ http://t.co/4kbpYFlaZh,0,1,0.0862088
"to end this rant on a positive note, let me remind you that SHF Gaim is probably the best SHF this year. He is AMAAAZING",0,2,0.0700335
"#A #I #you #me #love #Christian Louboutin #Models - Aqua Ronda PVC Red Sole Sandal, Black:... http://t.co/CdtpNo2Awv #myfirstTweet #LOVE",0,2,0.040835924
RT @MwNewsAgency: #Malawi to be trachoma free by 2018' http://t.co/Ix55qbT4Yl,0,1,0.072567515
I also met lady in Coldstream today.Strong #yes supporter main concern is cos she watches TyneTees tv & they may stop showing Scots weather,0,1,0.08591004
Go check the new video of @Nashgrier and @HayesGrier !! http://t.co/sKClQ5GWhZ   #NashNewVideo #NashvsHayes IT'S AMAZIIING! x27,0,2,0.04151349
RT @greenwichpizza: We’re giving away FREE HARDWELL tickets! #DareToShare the fun at #GreenwichAtGoHardwellOrGoHome w these simple steps! h…,0,2,0.04325537
So done right now,0,1,0.13261679
RT @NavyAthletics: Fantastic story by @rydunleavy of Gannett New Jersey on #NavyFootball WR Brendan Dudeck's quest to be a Navy SEAL: http:…,0,2,0.045749787
S/O to the homie ceemulaaa for shopping wit me he came and picked up his #BMW #X6 today enjoy ya ride http://t.co/hirWAiklpH,0,2,0.09958914
@HayesGrier @Nashgrier GO WATCH #NashvsHayes  #NashvsHayes #NashvsHayes #NashvsHayes #NashvsHayes #NashvsHayes - http://t.co/eqkdg7Ej4r x109,0,1,0.046513155
If anybody in the Madison area is looking for a part time job let me know! Who wouldn't want to work for Pepsi?,0,1,0.05128033
@sgarnett90 Ok no worries :),0,2,0.031550232
"I've collected 1,625 gold coins! http://t.co/H0XBv0gRE6 #ipad, #ipadgames, #gameinsight",0,2,0.09924952
yo can someone send me pictures of the algebra 2 book pleeeaaaseee,0,1,0.10265707
“@clara_takasy98: @Hassan_Hammoud1 love you” tell me something I don't already know,0,1,0.04132995
@FearCrads lamborghini sesto elemento love that car #Heartrace #Forzafuel #teamfear!!!!!!!!,0,2,0.09487051
Taco Bell should deliver to my house...,0,2,0.21551123
@ammylouxx you are correct,0,2,0.044234414
RT @krobbb_: @TastieTay 🙊🙊 thank you,0,2,0.025383906
Pilot on board MINERVA inbound to Noatum terminal #Valenciaport http://t.co/t0oGH0Y9nI,0,1,0.09908378
"@VictoriaJustice #FollowMeVictoria , PLEASE? I LOVE YOU ♥ ♥ PLS VIC 🇫🇴🇱🇱🇴🇼 🇲🇪 IS MY DREAM ... x46",0,2,0.030222718
I was told dat I was gud lookin for a black girl I smile back nd walked away ... Was my reaction gud enough for dat type of situation?,0,1,0.34343228
"@shanealenko Dang! Crazy leveling! I'm only 23, myself!",0,1,0.31774837
"""If you don't like how things are, change it! You're not a tree. - Jim Rohn""",0,0,0.09748495
"RT @ladygaga: .@iTunesMusic No one can replicate the genius of those composers, but that's the beauty of music. Evolution. #AskTonyAndGaga",0,2,0.05142625
"RT @cwtvd: 2 WEEKS until #TVD S6. In the meantime, you're invited to dinner with the lovely @ninadobrev! http://t.co/BAzzUGNopl http://t.co…",0,2,0.034437496
Hilarious Clothing Care Tags http://t.co/lYFJlCg4bM,0,0,0.18167032
@mashable what a real man...not,0,0,0.24816473
RT @SRKFC1: Clk here http://t.co/FZB4qwG36f to participate in the Mega Dance show Dil se Naache IndiaWaale .//  @iamsrk @HNY http://t.co/lE…,0,1,0.079059914
RT @ZodiacFacts: A #Capricorn Gift Forecast: Capricorns don’t like any pointless fluff in their life they want gifts that they can use.,0,1,0.20013672
"RT @4u2ctv: Baby Rescued by ALERT in Lethbridge Drug Investigation  Lethbridge, Alberta - A 24-year-old Lethbridge mother was... http://t.c…",0,1,0.15797128
Smh u wanna talk?,0,1,0.26700988
@charliejoe_bam awh thank you cutie ily and yes I would love ya 4 Xmas and Leo's Lion xxxxxzx ❤😘💋💕💖💞😚😍,0,2,0.034868978
Can’t wait to be back in Daygo in 2 weeks,0,2,0.090263896
@insopherable You should start recording people.,0,1,0.12728608
I Got that fire u're searching for! rappers check out my beats! ↪🌟http://t.co/q74FHNWcnM🌟 #sendbeats #needbeats #hiphop,0,2,0.10846779
"Hurray! I have finished ""Build the Eiffel Tower!"" task  in Big Business HD for iPad! http://t.co/fRdAYg30tW #ipad #ipadgames #gameinsight",0,2,0.06418505
@STAY_FAB13 ya she favoriting the pictures that we took,0,1,0.04187229
RT @cib110: When a throwback comes on.  http://t.co/mfzWA0EwzK,0,1,0.0613678
@bethany_k14 loves @TatumWilmes little brother😂😂💗💗💗💗,0,2,0.031810783
I ain't worried bout nothing NOP😎,0,1,0.28647813
Who let they grandma out the house in a crop top ?,0,1,0.3679803
Sierra Leone begins Ebola lockdown http://t.co/9I9bl4Hafd,0,1,0.21054144
Kaykay goin be press for the T ',0,1,0.22371057
★☪✿★☪✿  @Luke5SOS Luke Hemmings from 5SOS ¨̮ can you please be my 1/4? it would make my entire life. i love you more than wifi :)  ★☪✿★☪✿💐,0,2,0.03556065
@playbingobash I have just Struck a BINGO! in #BingoBash!!! http://t.co/IJXY4SyQwr,0,1,0.29993474
RT @socialgood: Smart sensor turns surfers into citizen scientists: http://t.co/j4VRebHFmj http://t.co/TSlmixrWFL,0,1,0.05752358
@Cediebabeee OH WOAH OH OH OH THE ONEEEE,0,1,0.21595739
"Look, its SEPTEMBER which means its Childhood Cancer Awareness month, its NOT Breast Cancer awareness month😡 #shutup #kidsgetcancertoo",0,0,0.27634215
I can go Confectioner's Shop! Have you already discovered this location? http://t.co/vHZnuMkaSk #iPad #iPadGames #GameInsigh...,0,2,0.067433186
¿Las tres primeras canciones de tu lista de reproducc... — DVBBS - We Were Young (Official Music Video) [OUT NOW... http://t.co/f5CqRH9ZCO,0,1,0.11214946
@IrwinLucy I hope that's not what I think it is...,0,1,0.071274675
RT @nfl: VIDEO: @Atlanta_Falcons mascot tackles pro-Bucs streaker during pregame http://t.co/9gEwCJcIcW http://t.co/vFjSmt7vWw,0,1,0.10049331
@TW_23TSP most definitely 😌,0,2,0.034179606
"RT @Stalley: By naming the album Ohio, I am stepping up to lead Ohio and really make this the year for Ohio and Ohio natives everywhere.",0,2,0.0423361
Beautiful sunset right outside my house on my way to school http://t.co/Q7zuSadjbi,0,2,0.092083454
"in my opinion, the weeknd's music went downhill after kissland ://",0,0,0.1818517
I hate writing but love having written.,0,0,0.22782776
I can't handle these photos all at once,0,0,0.20134215
"I don't actually have my own Netflix, I alternate other peoples accounts",0,1,0.1352763
"“@JaredEvan: New record, first visual off of Boom Bap & Blues 2 next week. Who's ready?” 😍🙋🙋🙋",0,2,0.03582844
Lmao I can't. Hahahahaha http://t.co/631AORdPEr,0,1,0.28551465
I miss my bf,0,0,0.29073158
O i still remember it tho lol,0,1,0.27509916
RT @Fact: Sometimes the bad things that happen in our lives put us directly on the path to the best things that will ever happen to us.,0,2,0.056076705
~perfect first dates include public political debates and blood donation clinics~~,0,2,0.0799642
Bucs should be playing at 7 tomorrow night,0,1,0.14317138
at The Iridium http://t.co/bu2jvEVsun,0,1,0.16309558
@lindseycrane16 thank you and miss you too💋,0,2,0.020580793
@OrsoKodiak  thank you xo,0,2,0.03219887
RT @carolineetempp: October is so close 😍,0,2,0.027292972
"There's rain in #FLR but not this kind of rain. :/ Stay safe, everyone!",0,1,0.07517984
NYC Bartender letter to powerful Hedge Funder http://t.co/1HF0jSRFTo #facebook,0,1,0.10560048
"KathNiel and JaDine National Friendship Day 👍👏👌  September 19, 2014 💛💙💜   Its a memorable day ☺😌😊",0,2,0.027539518
I don't know why I give my hopes up for the things that will never happen.,0,0,0.18675102
"Pretending its fall & not 80+ out. Pumpkin candle is burning, red wine is out & ftbl is on tv.  Q: Does Tampa count as a prof ftbl team?",0,1,0.10951729
"If I have one wish right now, its to see Winny Arini!!! #Love",0,2,0.069687605
I would retweet that last tweet if I were you😉,0,2,0.08491458
"RT @itsarpee: Ed Sheeran live in Manila!!! Tickets go on sale October 9, 2014! Ticket prices: 8000 / 6500 / 5000 /… http://t.co/MZs47cX5TV",0,1,0.059468236
Just remember it's not a lie if you believe it,0,1,0.13843259
4:34 left in the 1st half,0,1,0.21087334
I'm in my bag tonight doe.,0,1,0.38621387
@xJakeM8 i just had to delete the english keyboard,0,0,0.17967434
RT @CoolTrendss: Top 10 Tattoo Fails of 2014 http://t.co/ehvMqi3CvB http://t.co/K26ftXdXgx,0,0,0.13773294
"Be your best, and life will be too.",0,2,0.06614406
☯Gain Followers ☯RT This ☯MUST FOLLOW ME I FOLLOW BACK ☯Follow everyone who rts ☯Gain   #ONEDIRECTION #TCFollowTrain  a56%,0,1,0.05121353
A new dietary trend in athletics: drinking beet juice. http://t.co/qhXOrnGrJU,0,1,0.11257161
RT @seasiebaby: my face might get stuck like this 😁 http://t.co/K6XV7qmPYW,0,1,0.27384782
"[Discussion] If you had the opportunity to travel back in time to watch one guitarist play, who would it be? ... http://t.co/4LLp059rRK",0,1,0.060500655
RT @GringoBrulee: Rocky Mountain Oysters.   Americas first real sack lunch.,0,1,0.09196709
Police can’t hit a person for violating rules: Legal experts http://t.co/oTemxs2TO4 #Mumbai,0,1,0.21329111
RT @justinbieber: Working hard,0,2,0.037670225
just one more follower to be 180 thanks to remadriid http://t.co/421NlCDJFt,0,2,0.077490635
How I feel about the Deadpool movie getting lighted (WWE …: http://t.co/0DUtWgTXRb THANK YOU FOX!,0,2,0.114814416
RT @JayLumar_68: Had too put oomf on the blocklist... It's for her best interest.,0,1,0.059379473
RT @salamlazkani: @svnnhbrnhm thanks for getting my team excited about #ptm#shelfies !nikoevies4785 @Cedricc2391 @amylandrover @HaylafromTa…,0,2,0.03533856
Proving you can do bigger and better things in your life is the best feeling ever.,0,2,0.0508324
"S/O to everybody who tuned into MAX 94.1 with me & @KoolDJSupaMike LIVE inside the CRIB!!!! But wait, there's more... http://t.co/Vp4gYW5GxM",0,2,0.041845977
"I made it out, I ain't going back",0,2,0.14468598
@MusouMiko startup repair usually works after a looong time,0,2,0.07010667
RT @justinbieber: Just posted a #selfie on @shots http://t.co/nUpgLFn56I,0,1,0.053245302
Only thing good about 2014 is Echosmith October 7 and Magic Man on November 23 at the Wonder Ballroom,0,2,0.08317332
I need to start going to the gym again!,0,2,0.17927055
"@HelicopterGirls @TomMcShanePhoto @DJIGlobal oh that must be amazing, how is the S1000 performing?",0,2,0.034536477
Check out this item in my Etsy shop https://t.co/w9FwGhWJe8,0,1,0.065313034
One person followed me and One person unfollowed me in the last day. Thank you http://t.co/B7EhobtUFo app,0,1,0.0744538
Just so attractive it's hard not too look at you 😂,0,2,0.15216634
@TWC_Help I don't blame TWC it's the people who don't understand that they are a representation of you.,0,0,0.17079508
RT @Meet_Nallah: Waiting for @AugustAlsina to tweet . http://t.co/wNw4KaXvni,0,1,0.065031596
RT @TogetherToBE: Motto for tonight:  Always look beyond,0,1,0.040874828
But I'm smart again! @MK_theaterninja @fendergirl2,0,2,0.26832005
"THATS IT IM GAY BYE “@Curvables: What does ""Pullout"" even mean? http://t.co/NtSZFLF5PG”",0,1,0.16539647
"RT @shots: Shots is ready for iOS 8! All iPhone Shotties with iOS 8 can update by going to the App Store and searching ""Shots"". 👊",0,2,0.34127656
Antique Matted Photograph  Battle of  San by TWISTEDSIGNSBYDESIGN http://t.co/E7zR27uwrZ via @Etsy,0,1,0.057182226
@LouiseMensch @SeanLever @arusbridger @guardian Surely they are not that desperate #StickToTabloids Mensch,0,0,0.34630165
@PrettyBrwn_Tai  off next Monday and Tuesday.  Catch up one day?,0,1,0.042613767
RT @tacorey_tooto: I'm ready for Halloween 😊,0,2,0.048259985
there is so many boxes in my house i cant move,0,0,0.29138398
#walangpasok  Malacañang suspends work in government offices in selected areas http://t.co/rjtTLzhUgQ,0,0,0.1608666
@rossydiaz0 dame dm ombeeeee:),0,2,0.048507426
“@thejessicadrake: happy birthday @MissSaintXXX ! http://t.co/eMiVbnTiNA”,0,2,0.036626272
RT @MitchTheLord: I think about you a lot..,0,1,0.04736813
You ain’t got no chance.  #SBSPopAsiaSuperJunior,0,1,0.120584555
I trip about this situation every so often... For 10 minutes then I'm good lol,0,2,0.2022251
RT @maddddie_x0: So much studying to do but I have zero motivation for it,0,0,0.12901619
"RT @CatPornx: ""Day 4... They still think I am one of them."" . http://t.co/AD8lYc4Nzl",0,1,0.052765723
"I relate to different ages for all of these 😂😂😂 -- The Differences Between Going Out At 18, 25 And 30 http://t.co/zAU07UmxPI",0,1,0.11758722
"Blood would gush and pool under the assaulted Captain. However, his gaze would stay locked on @OneTrueImmortal, his grin still wide as if --",0,1,0.20451036
@meggs_34 but Rofl sound better,0,1,0.08942708
@smarimc Does that mean you are characterising my view as unprincipled?,0,1,0.117711395
@ItssTrickyy_ lol go to a different state for that,0,1,0.17612171
"I have completed the quest 'Build a Post Office.' in the #Android game The Tribez. http://t.co/rRnnz4ATR0 #androidgames, #gameinsight",0,2,0.06275632
RT @marcetotw: Impressed hearing the vision of @BrandUSA today with @TweetFromHilary. Feel our two countries can do great things. #bigideas…,0,2,0.030491253
RT @paulcoxon: Over to the Count in Glasgow... #ScotlandDecides http://t.co/VcDmf2B5NB,0,1,0.043574855
fire engine n police car in my street 👀 wanna know wits happening,0,1,0.21140663
sometimes I send u snapchats just to show u I'm still cute n u still can't have me,0,1,0.27799806
@xtroye oh my god thank you for the follow! That's so cool! 👋💕,0,2,0.07918028
- @___DejaBaby your avi is delicious babe! 😩🙌😭😍😘👋,0,2,0.1198266
"Half time, pleased with that just need to finish of the chances we've had and we'll be safe",0,2,0.10499172
@KinKongMoy @BellatorMMA  Nice fight @BellatorMMA 123 against Garcia. I honestly think you had won this fight. Keep up the good work !,0,2,0.036922812
RT @nicebumniall: When someone tries to become a Calum girl after their fav follows them  #EMABiggestFans5SOS  #MTVEMA 5SOS http://t.co/cKX…,0,1,0.053784482
RT @UNDPEurasia: What r the key steps that #opendata initiatives can take to engage w/ data users? Useful tips:  http://t.co/2nnSfAb2dT cc …,0,1,0.044009056
RT @ambreeny: @JunaidJamshedPK steps up for a great cause courageously n lifafas @TalatHussain12 @mushtaqminhas start spitting out their pe…,0,2,0.22000372
"“@__Saafir: @__Ayyyyyy @__Dashonn , You Got It ? 😔😳”they lied I'm irked",0,0,0.21677433
#ليلة_أنس  ⚡#RanaSamahaTeam⚡  ✨Rana Samaha Lelt Ons✨  〰 #⃣922 💫,0,1,0.07959006
They shoulda added some new emojis with this update,0,1,0.1957965
@CowellsgCentre @bodnantestate great! When were you thinking?,0,2,0.027763803
@XNyoutube There isn't an ETA at the moment. We're seeing some users be able to re-connect though. Sorry for this! ^LK,0,1,0.034760047
"If I didn't have an ""End of Class Question,"" I would leave during the break.",0,1,0.13322167
RT @sigusteve: Furahiday is here live and direct.......party is a party no matter the place @hkihima  @Martin_Okhako @UliraJackson http://t…,0,2,0.06670579
Airbnb to Start Collecting Hotel Tax in San Francisco http://t.co/ymVtaxLUbl,0,1,0.10175378
RT @HoppusSyndrome: i'm so excited you don't understand http://t.co/CBCyW0aeVq,0,2,0.07109967
@Cowspiracy Know a credible source to find out what % of American beef stays in US.? #newswecanuse,0,1,0.09014386
"This week on twitter: 2 new followers, 3 new unfollowers  and followed 3 people via http://t.co/dYZSWSbcG2",0,1,0.05683368
@sanofi and MyoKardia Announce Groundbreaking Collaboration to  Develop Targeted Therapies for Genetic Heart Disease http://t.co/ilqS9xv9Kl,0,1,0.11365517
I posted a new photo to Facebook http://t.co/1uW8VtRp1s,0,1,0.09267203
@SSPryzoh want to play,0,1,0.07540489
.@b97   i dont know of anyone who wants these tickets more than @thezarryset   yall should pick her:)  #win97 o,0,2,0.034861792
@Polygon Any article mentioning Wand of Gamelon in the FIRST SENTENCE deserves my clicks and views.,0,2,0.059899606
RT @GirlsGeneration: .@GirlsGeneration at GIRLS’ GENERATION ~LOVE&PEACE~ Japan 3rd Tour. More photos: http://t.co/W8MSWh3gzO http://t.co/kQ…,0,1,0.041171126
10 minutes left of class on 10%,0,1,0.13452654
"RT @socialmedia2day: ""Most #socialmedia directors can't prove value of social media #marketing at organizations."" http://t.co/c9iuhPto4M",0,0,0.05646194
"@daztoons The worst I got was ""Hmm. I'm detecting a bit of an accent.""",0,0,0.16107221
"RT""@Ediffied: It feels good to love and be loved in return.""",0,2,0.026262239
"I should sleep, because when that alarm goes off at 5am ☹ </3",0,1,0.12755153
Even more of an incentive to vote yes. #VoteYes,0,2,0.07331229
"They said it was a mistake being with you . Because I loved you too much ""it wouldn't last"".",0,1,0.114573255
my #wcw is me and @spikeaddisonn http://t.co/9zUwdlRi3A,0,1,0.060636126
*notices where your glasses fall and I shake my head*  if you wanted to touch it  you could at least buy me dinner first.,0,1,0.12474423
if you have my number text me i wanna see the quick reply,0,1,0.10820079
Once upon a con :) 2012  Photo: Dombi Rita http://t.co/FaCcQSUo2l,0,2,0.13167083
Getting tickets for the @ATPWorldTour finals soon! Any friends up for it? Or am I going it alone?,0,1,0.05442379
RT @MCFC: 29. Great work from Yaya who has had an impressive opening half hour. The ball finds its way out to Dzeko who drags a shot wide.,0,2,0.08834057
I took that as a birthday present. :') and it was the best one,0,2,0.054138068
Around the world - Daft Punk,0,1,0.20266356
Wished I had smellagram. This new Ethiopian roast smells like strawberry toaster struddles...no joke!!… http://t.co/qITn7DJaFr,0,1,0.3246476
@zaynmalik HELLO PRINCE!♥ HOW ARE YOU? YOU ARE MY LIFE! YOU ARE MY ANGEL! YOU ARE MY WORLDS! CAN YOU PLEASE FOLLOW ME? I LOVE YOU x46,0,2,0.020401722
"Hebrews 4:16 NKJV—Let us therefore come boldly to the throne of grace, that we may obtain mercy…  https://t.co/0bf4YBF0Fr via @biblegateway",0,1,0.057391923
The smell of rose...,0,2,0.15494414
Opinion:   Don't troll for relationships on Craigslist:  http://t.co/XyEtJRRzwL,0,0,0.25340763
@JoseRitcher  How are u,0,1,0.0589513
"RT @josephjett: Fed renews zero rate pledge, but hints at steeper rate hike path  via @josephjett #business http://t.co/d8PUyhn6w1",0,1,0.07185566
RT @TheMattEspinosa: HOW ARE ALL MY CRAZY CATERPILLARS😱😍🐛,0,2,0.14037248
@columbiana__ 😩 find out . I want one in Grey or all black . please 😒,0,1,0.11166455
Just Listed: Lord of The Rings 1996 Collector Card More Sense Than You for 5.99 USD at http://t.co/We1l7BUSsU,0,1,0.11594957
"Spoon-feed your user relevant, tailored content. #INBOUND14 #SEPTEMBERCAMPAIGN",0,1,0.05279184
"@BCAppelbaum As if the dots were handed out to the FOMC members, and they each placed them on a white board?",0,1,0.07840652
RT @AFP: #PHOTO Palestinian children behind a makeshift tent at UN-run school in Gaza City http://t.co/jJJOn5t9DN,0,1,0.08147483
@bcuban @CSloanTV @Zigmanfreud look who's talking. Why do you harass JZ by searching his timeline even though you two blocked each other?,0,0,0.28015772
@majornelson We must never surrender,0,1,0.042499483
"I have Restaurant on my island! Now my island is even more awesome! http://t.co/c4fyP66qCr #android, #androidgames, #gameinsight",0,2,0.058765635
RT @anewsfi: To Iceland with love by Vorrarit #Photography #Landscape http://t.co/pyCkgG8wDZ via @Viken_shrestha #nature #Animals #horses”,0,2,0.04748597
Hitler as a child http://t.co/akEtKTES8w,0,0,0.35422537
RT @AC_Hussle: This everybody tryna clear out space to download iOS 8 right now http://t.co/migQ7JGUR0,0,1,0.089682095
RT @FelthamShopping: F+RT by midnight Thurs 18th to WIN cute @Dreams_Beds bear T&CS on website http://t.co/y7lECYX44p http://t.co/IxSLxBwGK0,0,1,0.051184185
UH OH LMAOOOO 😭😭😭😭😭,0,0,0.22802973
@OriginInsider WTF Shen and Fiora...,0,0,0.34492067
@_7100S im forreal .,0,1,0.10183211
HTC Butterfly 2 with Harman Kardon http://t.co/pvNSLVZrTp,0,1,0.1123132
I wake him up to this! http://t.co/BcGCk41kFl,0,2,0.1105454
Editorial: Battling homelessness is community responsibility - Press-Enterprise http://t.co/OJ1bJKVBb0,0,1,0.06626064
Akon is the #1 selling artist for ringtones in the world.,0,2,0.14575222
Need a little protein in your diet? Try this delicious recipe made with @PerdueChicken! #promotion #perduecrew - http://t.co/cZ9CzB48mL,0,2,0.042014085
"Hollywood's Most Insanely Hot Couples (PHOTOS): See Ryan & Eva, Joe & Sofia, Brad & Angelina and more ridiculously gorgeous couples w...",0,2,0.26169065
Happy birthday @PriyaAnand. Have a blast :)),0,2,0.07480683
RT @Hbvmne: [Mixtape] @HookJrTheHitman - Back From Outta Space :: Sep. 21st! http://t.co/8OsIql98GW @IndyTapes @DJLazyK @DJRell @iAmTheGeni…,0,1,0.057659477
"RT @tulisandokter: It's my life. I'll live it, I'll love it, and I won't care what you think of it.",0,2,0.04523649
RT @AnimalPlanet: All-new #TooCute Saturday at 8/7c! Find out your Cutesy name before things get Too Cute! http://t.co/LzuuzIsIia,0,2,0.08696358
@HammyDaBroskee think of the baby animals D: https://t.co/DS0WZcEm14,0,1,0.1248857
"@Ametist_Eunji17 hello eunji-ssi! (Do resend in your verification format, cause we just revamped :) )",0,2,0.039300427
RT @joestriecher: @Mtrocq DIBADED,0,1,0.08402436
@Ian9003 @thisbrogan @YYCBeers See you there! (I really enjoy ordering beers and drinking them AND talking to peeps!),0,2,0.047820978
"RT @Ra_Bies: Being strong, independent & modern doesn't mean weighing 150 Kgs, going to McD alone & eating 6 burgers. LADIES & gentlemen. F…",0,1,0.1784174
@hacaplus It's Darker than Black crossed with Blade Runner so yes,0,1,0.13575637
I miss you guys a whole lot @niknnak @Dani_Carcione,0,2,0.0525085
RT @EllaEyre: I'm genuinely worried about my incapability to retain information from the day before.,0,0,0.13208948
@plightbo of browsermob proxy ?,0,1,0.077658206
RT @fckwithniall: MOST IMPORTANT HAIR NIALL EVER HAD http://t.co/V8DCvc4VNh,0,2,0.111056864
"RT @tokiohotel: Watch an all new TH TV episode: the making of RUN, RUN, RUN. Enjoy! http://t.co/vuDB5m0st5",0,2,0.050855696
RT @ddlovato: I flatter bananas. 🍌,0,1,0.2191777
"RT @ReutersUS: For the first time since 2006, the poverty rate is moving in the right direction. Data dive: http://t.co/pc8r6w8Gxu http://t…",0,2,0.058985684
Used Cars for Sale in South Carolina - Hertz Car Sales http://t.co/RPqXfI6yJS via @HertzCarSales,0,1,0.08472015
Need To Show Rental Effort To Deduct Expenses... On #theneeds #Taxes http://t.co/xsBurzoD5k,0,1,0.11108328
Don't let #BigBanks silence consumers http://t.co/w8EGy8UcqO via @public_citizen,0,1,0.09850448
RT @momjustice: MT @obxbound: On the Hill w/ @MomsRising talking about the importance of investing in early education. #buildupkids http://…,0,2,0.04092105
@ndy1_ it came out already?,0,1,0.03998618
"Night♥haha""@widia_sopiani: Gdnight ;;) ({}) :*""",0,1,0.07894825
RT @itsife_love: Lil Kesh x Last Card tho!!!!,0,1,0.14899312
RT @jayy__alexaa: Not getting the iOS 8,0,0,0.07003936
"RT @roundCause: Considerations for grantmakers: MicroEdge's acquisition by Blackbaud, http://t.co/2yu68SuFAd | @ExP_SF #grantmaking @fdncon…",0,1,0.03784758
RT @Cool_Tweetsss: i honestly have no idea who this guy is but he needs an award for this http://t.co/g7yAHECxhC,0,1,0.108868
Virtual Lawyer: Running A Law Firm On The Cloud From Home http://t.co/IeunaNvOiC #entrepreneur #Dubai #KSA #Startup,0,1,0.07316216
@hansrosling Bill Gates Just Funded A Regional War To Retaliate Against An EBOLA Outbreak,0,1,0.13772954
"Closed Buy 1.7 Lots EURUSD 1.29239 for +3.2 pips, total for today +597.4 pips #best #forex",0,1,0.11169965
I posted a new photo to Facebook http://t.co/MjYgQceZge,0,1,0.09267203
"#YamahaFZFI  , Yamaha FZ bike is anytime better and fuel efficient than the rest… It’s the Best! ss-#YamahaFZFI",0,2,0.08419258
"RT @CodySimpson: up early for a workout, then headed to rehearsals again. exciting month ahead!",0,2,0.03784403
RT @gourmet_films: I do this for the culture,0,1,0.077938855
@Mamasibusiso participates in tonight's conversation on #HealthyAfricanFood to prevent lifestyle diseases 7-9pm @PowerLife987 @Masechaba_L,0,1,0.058971103
@Tameezsebtkro Ty Choti ;-),0,2,0.051359184
Yesterday by @thebeatles — https://t.co/Kav8PVI2y6,0,1,0.063420735
"@crispyduck67 Sounds like a plan, I am working next weekend so maybe some nice sunny day after then",0,2,0.04378626
@Danielle__69 see ya later! Have a nice time x x,0,2,0.03439022
I don't have enough space for iOS 8,0,0,0.1577629
I love supporting my brother at his games. ❤️✊,0,2,0.030827949
"See if I go to sleep, will this still update?? http://t.co/DjmGxkNSCP",0,1,0.106469795
@cian_connolly10 Liverpool can't cope without suarez and sturridge,0,0,0.114439406
Just laying here watching the baby move is the greatest entertainment of all!,0,2,0.16099505
RT @stjoebearnews: Parents-1st hr tardies are a concern.We have been addressing this the last few days.Lunch detentions will be assigned st…,0,1,0.08393083
They ain't never making a Love & Basketball 2 😑,0,0,0.24338515
RT @Girls_Alouder: Can I please move out now?!?,0,1,0.06871221
"RT @thatcamp: Many thanks to the THATCamp community and council, we have an anti-harassment policy for new THATCamps! http://t.co/5PneRCMZsS",0,2,0.08748539
Baja blast is easily the best drink ever made!!,0,2,0.15417024
@rubendelight Game of Thrones or too late? :(,0,0,0.09042678
"""@nicolecina: We are amazed with ios8""",0,2,0.042460784
Come join us at FIREHOUSE tonight at 7. You won't want to miss this!! http://t.co/m5Sw8eRejX,0,2,0.037948985
"RT @iFalasteen: This is KhanYounes in Gaza, Palestine.  Looks so beautiful at night Mashallah...  #Palestine #FreePalestine #Gaza http://t.…",0,2,0.04505174
#DeuceENT #KaressENT #SavageLife #BDE WHERE YA GONNA BE THIS THURSDAY?,0,1,0.12385043
iOS 8 makes me uncomfortable,0,0,0.37539047
"MoveOn Statement on Today’s House Vote to Arm and Train Syrian Rebels: Statement from Anna Galland, executive ... http://t.co/ICDp4k3uUO",0,1,0.07771834
"@sharonlhanley Alex Salmond is Lieing to us all Scots & Our Children,NHS/Public Spending Major Cuts 10Bn Pounds Truth http://t.co/hB1RrTm22N",0,0,0.13397515
RT @itvnews: 'No' projected onto Edinburgh Castle's walls ahead of #indyref http://t.co/1OtnnTdAMj http://t.co/fU0H8nNcwN,0,1,0.054048024
whoa RT “@Gothamist: Woman Fatally Run Over By MTA Bus While Picking Up Cell Phone http://t.co/L13ojpGqjd”,0,0,0.19127007
@Eveeeelynnnnn @DIyHairHacks obviously all 😁,0,2,0.053275667
RT @JackHarries: Congratulations to my good friend and a wonderful human being @funforlouis for reaching 1 MILLION SUBSCRIBERS! https://t.c…,0,2,0.030089535
free! es episode 12: a summary http://t.co/7K6NwqctV5,0,1,0.13206057
RT @cheeky_000: Need a new game on my phone😁,0,2,0.05639714
@MetalMattCrater oh nice lol. Must've been great growing up back then. You had great wrestling and great wrestling games. Now all we have is,0,2,0.10408664
@shradersheo and her eyebrows,0,1,0.1093743
RT @Jennn_Jen: Sen .@DaveFarnsworth_  #AZLD16 Sponsored 3 bills endangering Mex Gray Wolves & weakening animal protection laws! #Gilbert23 …,0,0,0.15994239
Bill Hader Returns to Host 'SNL' Next Month http://t.co/2OeZXh2DZO,0,1,0.12614784
Nervous for this job shadow.. :/ I hope it goes well!!,0,2,0.07100224
Indiegogo Tries Out “Forever Funding” Campaigns Without End Dates » http://t.co/fnGyWjs1bC #tech,0,1,0.06749094
@DawseyLinstead @TAINTEDLUVV me too. I meant marine cause she said it didn't work. 1 doesn't work,0,0,0.10913641
@CartyDominic @devan_colberg @CandiaJovanni woah that was weird,0,0,0.3191818
@_MC_Hammer come shack up with me  😘😘,0,2,0.042006202
